SKU,Product Name,Product Id,Brand,Model,Ext,Product Description,Item Type,Standard Price,Bullet Point1,Bullet Point2,Bullet Point3,Bullet Point4,Bullet Point5,Search Terms1,Search Terms2,Search Terms3,Search Terms4,Search Terms5,Lens Color,Frame Material Type,Lens Material Type,Item Shape,Polarization Type,Lens Width,Bridge Width,Arm Length,Department,FrameColor,Special Features1
PI-TFR9-LB5U,Ray-Ban RX2180V 2000 Unisex Eyeglasses Shiny Black Frame 47mm,,Ray-Ban,mRX2180V,e2000,,prescription-eyewear-frames,114.99,Gender: Unisex.,Frame Color: Shiny Black.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,composite,plastic,round,non-polarized,47,21,145,unisex-adult,Black,prescription-ready
NN-IVNA-8QAA,Ray-Ban RX2180V 2000 Unisex Eyeglasses Shiny Black Frame 49mm,,Ray-Ban,mRX2180V,e2000,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Shiny Black.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,composite,plastic,round,non-polarized,49,21,145,unisex-adult,Black,prescription-ready
CI-PBBU-OVOY,Ray-Ban RX2180V 2012 Unisex Eyeglasses Dark Havana Frame 47mm,,Ray-Ban,mRX2180V,e2012,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Dark Havana.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,composite,plastic,round,non-polarized,47,21,145,unisex-adult,brown,prescription-ready
8V-VR3Y-JC1F,Ray-Ban RX2180V 2012 Unisex Eyeglasses Dark Havana Frame 49mm,,Ray-Ban,mRX2180V,e2012,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Dark Havana.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,composite,plastic,round,non-polarized,49,21,145,unisex-adult,brown,prescription-ready
1O-YBJB-RXAH,Ray-Ban RX2180V 2013 Unisex Eyeglasses Blue Frame 47mm,,Ray-Ban,mRX2180V,e2013,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Trasparent Blue.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,blue,composite,plastic,round,non-polarized,47,21,145,unisex-adult,Blue,prescription-ready
D3-4FF7-YJFG,Ray-Ban RX2180V 2013 Unisex Eyeglasses Trasparent Blue Frame 49mm,,Ray-Ban,mRX2180V,e2013,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Trasparent Blue.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,blue,composite,plastic,round,non-polarized,49,21,145,unisex-adult,Blue,prescription-ready
HN-POJY-0O7E,"Ray-Ban RX2180V Unisex Round Eyeglasses (Gradient Striped Blue Frame 5572, 47)",,Ray-Ban,mRX2180V,e5572,,prescription-eyewear-frames,119.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 2180 2180v,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,47,21,145,unisex-adult,Blue,prescription-ready
58-JPPK-DWB2,"Ray-Ban RX2180V Unisex Round Eyeglasses (Gradient Striped Blue Frame 5572, 49)",,Ray-Ban,mRX2180V,e5572,,prescription-eyewear-frames,119.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 2180 2180v,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,49,21,145,unisex-adult,Blue,prescription-ready
5T-RKW5-NJW6,"Ray-Ban RX2180V Unisex Round Eyeglasses (Gradient Striped Frame 5571, 47)",,Ray-Ban,mRX2180V,e5571,,prescription-eyewear-frames,119.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 2180 2180v,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,47,21,145,unisex-adult,Gradient Striped Frame 5571,prescription-ready
3G-ETG0-KXC6,"Ray-Ban RX2180V Unisex Round Eyeglasses (Grey Gradient Transparent Frame 5540, 47)",,Ray-Ban,mRX2180V,e5540,,prescription-eyewear-frames,119.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 2180 2180v,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,47,21,145,unisex-adult,Grey,prescription-ready
KH-JJXO-TCDA,"Ray-Ban RX2180V Unisex Round Eyeglasses (Grey Gradient Transparent Frame 5540, 49)",,Ray-Ban,mRX2180V,e5540,,prescription-eyewear-frames,119.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 2180 2180v,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,49,21,145,unisex-adult,Grey,prescription-ready
EO-3KRE-OA50,Ray-Ban RX2447V 2000 Unisex Eyeglasses Shiny Black Frame 47mm,,Ray-Ban,mRX2447V,e2000,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Shiny Black.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,composite,plastic,round,non-polarized,47,21,145,unisex-adult,Black,prescription-ready
BJ-01VW-8S64,Ray-Ban RX2447V 2000 Unisex Eyeglasses Shiny Black Frame 49mm,,Ray-Ban,mRX2447V,e2000,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Shiny Black.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,composite,plastic,round,non-polarized,49,21,145,unisex-adult,Black,prescription-ready
8D-7ITN-TA76,Ray-Ban RX2447V 5491 Unisex Eyeglasses Black Havana Frame 47mm,,Ray-Ban,mRX2447V,e5491,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Black Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,composite,plastic,round,non-polarized,47,21,145,unisex-adult,Black,prescription-ready
OF-PICB-LON1,Ray-Ban RX2447V 5491 Unisex Eyeglasses Black Havana Frame 49mm,,Ray-Ban,mRX2447V,e5491,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Black Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,composite,plastic,round,non-polarized,49,21,145,unisex-adult,Black,prescription-ready
CW-K2MV-VBA5,Ray-Ban RX2447V 5492 Unisex Eyeglasses Blue Havana Frame 47mm,,Ray-Ban,mRX2447V,e5492,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Blue Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,composite,plastic,round,non-polarized,47,21,145,unisex-adult,Blue,prescription-ready
1S-6OA4-BGG5,Ray-Ban RX2447V 5492 Unisex Eyeglasses Blue Havana Frame 49mm,,Ray-Ban,mRX2447V,e5492,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Blue Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,composite,plastic,round,non-polarized,49,21,145,unisex-adult,Blue,prescription-ready
JE-PK8F-TJ3G,Ray-Ban RX2447V 5493 Unisex Eyeglasses Brown Havana Frame 49mm,,Ray-Ban,mRX2447V,e5493,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Brown Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,composite,plastic,round,non-polarized,49,21,145,unisex-adult,Brown,prescription-ready
7E-8OE6-DASY,Ray-Ban RX2447V 5494 Unisex Eyeglasses Brown Havana Frame 47mm,,Ray-Ban,mRX2447V,e5494,,prescription-eyewear-frames,139.99,Gender: Unisex.,Frame Color: Brown Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,composite,plastic,round,non-polarized,47,21,140,unisex-adult,Brown,prescription-ready
00-B4AJ-IHQX,Ray-Ban RX2447V 5494 Unisex Eyeglasses Brown Havana Frame 49mm,,Ray-Ban,mRX2447V,e5494,,prescription-eyewear-frames,139.99,Gender: Unisex.,Frame Color: Brown Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,composite,plastic,round,non-polarized,49,21,145,unisex-adult,Brown,prescription-ready
6T-M4T1-3N0J,Ray-Ban RX3447V 2503 Round Metal Unisex Eyeglasses Matte Black Frame 47mm,,Ray-Ban,mRX3447V,e2503,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Matte Black.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,metal,plastic,round,non-polarized,47,21,145,unisex-adult,Black,prescription-ready
EA-JT53-HS8R,Ray-Ban RX3447V 2503 Round Metal Unisex Eyeglasses Matte Black Frame 50mm,,Ray-Ban,mRX3447V,e2503,,prescription-eyewear-frames,144.99,Gender: Unisex.,Frame Color: Matte Black.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,metal,plastic,round,non-polarized,50,21,145,unisex-adult,Black,prescription-ready
3K-J5CN-4836,Ray-Ban RX3447V 2730 Round Metal Unisex Eyeglasses Matte Gold Frame 50mm,,Ray-Ban,mRX3447V,e2730,,prescription-eyewear-frames,134.99,Gender: Unisex.,Frame Color: Matte Gold.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,metal,plastic,round,non-polarized,50,21,145,unisex-adult,Gold,prescription-ready
7S-OWKO-JQNP,"Ray-Ban RX3447V Round Metal Unisex Eyeglasses (Matte Gunmetal Frame 2620, 47)",,Ray-Ban,mRX3447V,e2620,,prescription-eyewear-frames,134.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 3447v round metal,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,metal,Demo,Round,non-polarized,47,21,140,unisex-adult,silver,prescription-ready
L6-WFXY-MM00,"Ray-Ban RX3447V Round Metal Unisex Eyeglasses (Matte Gunmetal Frame 2620, 49)",,Ray-Ban,mRX3447V,e2620,,prescription-eyewear-frames,134.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 3447v round metal,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,metal,Demo,Round,non-polarized,49,21,140,unisex-adult,silver,prescription-ready
BQ-D778-C437,"Ray-Ban RX3447V Round Metal Unisex Eyeglasses (Matte Gunmetal Frame 2620, 50)",,Ray-Ban,mRX3447V,e2620,,prescription-eyewear-frames,134.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 3447v round metal,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,metal,Demo,Round,non-polarized,50,21,140,unisex-adult,silver,prescription-ready
67-H3KV-TODC,Ray-Ban RX5069 2034 Unisex Eyeglasses Antique Black On Transparent Frame 53mm,,Ray-Ban,mRX5069,e2034,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Black On Transparent.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,53,17,140,unisex-adult,Black,prescription-ready
QL-X7IM-L0QN,Ray-Ban RX5114 2034 Unisex Eyeglasses Top Black on Transparent Frame 52mm.,,Ray-Ban,mRX5114,e2034,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Top Black on Transparent Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,52,16,135,unisex-adult,Black,prescription-ready
NU-535E-C10T,Ray-Ban RX5114 2034 Unisex Eyeglasses Top Black on Transparent Frame 54mm.,,Ray-Ban,mRX5114,e2034,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Top Black on Transparent Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,54,16,135,unisex-adult,Black,prescription-ready
8D-V9T4-TA49,Ray-Ban RX5114 2097 Unisex Eyeglasses Black/White Frame 52mm.,,Ray-Ban,mRX5114,e2097,,prescription-eyewear-frames,114.99,Gender: Unisex.,Frame Color: Black/White Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,52,16,135,unisex-adult,White,prescription-ready
RV-XD5T-NXK7,Ray-Ban RX5114 5064 Unisex Eyeglasses Top Havana on Blue Frame 52mm.,,Ray-Ban,mRX5114,e5064,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Top Havana on Blue Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,52,16,135,unisex-adult,Blue,prescription-ready
WB-FMGW-65KI,Ray-Ban RX5150 2019 Unisex Eyeglasses Brown Transparent Havana Frame 50mm,,Ray-Ban,mRX5150,e2019,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Brown Transparent Havana.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Brown,prescription-ready
J7-51ZX-Q3ZY,Ray-Ban RX5150 2034 Eyeglasses Black Transparent Frame 50mm,,Ray-Ban,mRX5150,e2034,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Black On Transparent.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Black,prescription-ready
UX-7C08-JMG9,Ray-Ban RX5150 2034 Eyeglasses Black Transparent Frame 52mm,,Ray-Ban,mRX5150,e2034,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: Black On Transparent.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,52,19,135,unisex-adult,Black,prescription-ready
GU-NJSF-NOWI,Ray-Ban RX5150 5023 Unisex Eyeglasses Black on Pink Frame 50mm.,,Ray-Ban,mRX5150,e5023,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Top Havana on Opal Blue Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Blue,prescription-ready
C4-Z4R8-IFY3,Ray-Ban RX5150 5024 Unisex Eyeglasses Black on Pink Frame 50mm.,,Ray-Ban,mRX5150,e5024,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Black on Pink Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Pink,prescription-ready
3U-A9WH-R91C,Ray-Ban RX5150 5238 Unisex Eyeglasses Top Havana on Opal Blue Frame 50mm.,,Ray-Ban,mRX5150,e5238,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Top Havana on Opal Blue Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Blue,prescription-ready
IB-K43S-TMKN,Ray-Ban RX5150 5487 Unisex Eyeglasses Gradient Brown w/ Orange Frame 48mm,,Ray-Ban,mRX5150,e5487,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Gradient Brown w/ Orange.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,48,19,135,unisex-adult,Brown,prescription-ready
HQ-X997-JYYC,Ray-Ban RX5150 5487 Unisex Eyeglasses Gradient Brown w/ Orange Frame 50mm,,Ray-Ban,mRX5150,e5487,,prescription-eyewear-frames,104.99,Gender: Unisex.,Frame Color: Gradient Brown w/ Orange.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Brown,prescription-ready
9Y-F1N0-ITYK,Ray-Ban RX5150 5488 Unisex Eyeglasses Gradient Brown w/ Blue Frame 48mm,,Ray-Ban,mRX5150,e5488,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Gradient Brown w/ Blue .,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,48,19,135,unisex-adult,Brown,prescription-ready
PP-JSP0-OBT9,Ray-Ban RX5150 5488 Unisex Eyeglasses Gradient Brown w/ Blue Frame 50mm,,Ray-Ban,mRX5150,e5488,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Gradient Brown w/ Blue .,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Brown,prescription-ready
I4-XR0V-QEP1,Ray-Ban RX5150 5489 Unisex Eyeglasses Antique Pink On Pink Frame 50mm,,Ray-Ban,mRX5150,e5489,,prescription-eyewear-frames,99.99,Gender: Unisex.,Frame Color: 5489 Antique Pink On Pink.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,plastic,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Pink,prescription-ready
0B-BNC4-5BBJ,Ray-Ban RX5150 5490 Unisex Eyeglasses Gradient Brown on Azure Frame 50mm.,,Ray-Ban,mRX5150,e5490,,prescription-eyewear-frames,109.99,Gender: Unisex.,Frame Color: Gradient Brown on Azure Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,multicoloured,composite,plastic,rectangular,non-polarized,50,19,135,unisex-adult,Brown,prescription-ready
HF-DPN5-XGC4,Ray-Ban RX5154 2000 Clubmaster Unisex Eyeglasses Shiny Black Frame 49mm,,Ray-Ban,mRX5154,e2000,,prescription-eyewear-frames,139.99,Gender: Unisex.,Frame Color: (2000) Shiny Black Frame.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,49,21,140,unisex-adult,Black,prescription-ready
E3-8S8S-EMOG,Ray-Ban RX5154 2000 Clubmaster Unisex Eyeglasses Shiny Black Frame 51mm,,Ray-Ban,mRX5154,e2000,,prescription-eyewear-frames,139.99,Gender: Unisex.,Frame Color: (2000) Shiny Black Frame.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,51,21,140,unisex-adult,Black,prescription-ready
RL-NJH7-0ZB1,Ray-Ban RX5154 2012 Clubmaster Unisex Eyeglasses Dark Havana Frame 49mm,,Ray-Ban,mRX5154,e2012,,prescription-eyewear-frames,139.99,Gender: Unisex.,Frame Color: (2012) Dark Havana Frame.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,49,21,140,unisex-adult,brown,prescription-ready
IM-IK83-GL0O,Ray-Ban RX5154 2012 Clubmaster Unisex Eyeglasses Dark Havana Frame 51mm,,Ray-Ban,mRX5154,e2012,,prescription-eyewear-frames,154.99,Gender: Unisex.,Frame Color: (2012) Dark Havana Frame.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,brown,plastic,plastic,rectangular,non-polarized,51,21,145,unisex-adult,brown,prescription-ready
8H-6BC6-COX0,Ray-Ban RX5154 2077 Clubmaster Unisex Eyeglasses Matte Black Frame 49mm,,Ray-Ban,mRX5154,e2077,,prescription-eyewear-frames,149.99,Gender: Unisex.,Frame Color: Matte Black.,"Original Ray Ban Packaging, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,black,plastic,plastic,rectangular,non-polarized,49,21,140,unisex-adult,Black,prescription-ready
B1-Q47Z-IQEN,Ray-Ban RX5154 2372 Unisex Eyeglasses Red Havana Frame 49mm.,,Ray-Ban,mRX5154,e2372,,prescription-eyewear-frames,135,Gender: Unisex.,Frame Color: Red Havana Frame.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Demo Lens.,,Ray Ban rayban ray-ban gift,reading glasses,Eyeglasses frame ophtalmic prescription,Authentic made in italy round,prescription demo clear lens ophtalmic optical,red,metal,plastic,square,non-polarized,49,21,140,unisex-adult,Red,prescription-ready
4J-6NIP-KMPV,"Ray-Ban RX5154 Unisex Clubmaster Eyeglasses (Blue Havana Frame 5492, 49)",,Ray-Ban,mRX5154,e5492,,prescription-eyewear-frames,149.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale,prescription demo clear lens ophtalmic optical,Authentic original new hipster round,men women Eyeglasses frame ophtalmic,,plastic,Demo,Rectangular,non-polarized,48,21,140,unisex-adult,Blue,prescription-ready
